area,FREQ,Frequency of observation,MEASURE,Measure,Age,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE
Korea,A,Annual,LFEXP,Life expectancy,80 years,F,Female,2016,,10.2
Korea,A,Annual,LFEXP,Life expectancy,80 years,F,Female,2017,,10.2
Korea,A,Annual,LFEXP,Life expectancy,80 years,F,Female,2018,,10.3
Korea,A,Annual,LFEXP,Life expectancy,80 years,F,Female,2019,,10.7
Korea,A,Annual,LFEXP,Life expectancy,80 years,F,Female,2020,,10.8
Korea,A,Annual,LFEXP,Life expectancy,80 years,F,Female,2021,,11
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1960,,14.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1961,,14.8
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1962,,14.8
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1963,,14.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1964,,14.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1965,,14.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1966,,14.2
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1967,,14.4
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1968,,14.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1969,,13.8
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1970,,14.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1971,,14.2
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1972,,14.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1973,,14.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1974,,14.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1975,,14.9
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1976,,15
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1977,,15.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1978,,15.4
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1979,,15.9
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1980,,16.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1981,,16.2
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1982,,16.7
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1983,,16.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1984,,16.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1985,,16.7
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1986,,17
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1987,,17.3
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1988,,17.2
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1989,,17.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1990,,17.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1991,,17.3
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1992,,17.8
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1993,,17.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1994,,18.2
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1995,,18.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1996,,18.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1997,,18.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1998,,18.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1999,,18.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2000,,19.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2001,,19.3
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2002,,19.4
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2003,,19.2
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2004,,20
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2005,,19.7
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2006,,20.5
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2007,,20.4
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2008,,20.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2009,,20.8
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2010,,21
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2011,,21.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2012,,21.3
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2013,,21.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2014,,21.9
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2015,,21.7
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2016,,21.8
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2017,,22.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2018,,22
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2019,,22.3
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2020,,21.6
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2021,,22
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2022,,22.1
Portugal,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2023,,22.7
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1960,,2
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1971,,3.2
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1972,,3.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1973,,3.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1974,,3.1
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1975,,2.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1976,,3.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1977,,4
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1978,,3.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1979,,4.1
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1980,,3.9
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1981,,3.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1982,,3.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1983,,4
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1984,,3.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1985,,4.4
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1986,,4.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1987,,4
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1988,,5.1
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1989,,4
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1990,,4.2
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1991,,4.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1992,,4.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1993,,4.5
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1994,,4.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1995,,5
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1996,,4.7
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1997,,4.4
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1998,,4.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1999,,4.5
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2000,,4.6
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2001,,3.7
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2002,,4.1
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2003,,3.6
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2004,,4
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2005,,3.7
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2006,,3.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2007,,3.9
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2008,,3.6
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2009,,3.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2010,,4.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2011,,3.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2012,,3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2013,,2.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2014,,4.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2015,,2.9
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2016,,3.8
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2017,,3.1
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2018,,3.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2019,,3.2
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2020,,3.3
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2021,,3.2
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2022,,2.6
Luxembourg,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2023,,2.6
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1960,,5.4
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1961,,5.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1962,,5.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1963,,6
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1964,,6
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1965,,5.6
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1966,,5.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1967,,6.1
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1968,,5.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1969,,6
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1970,,6.2
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1971,,6.1
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1972,,6.3
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1973,,6.1
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1974,,6.4
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1975,,6.6
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1976,,6.6
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1977,,6.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1978,,6.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1979,,6.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1980,,6.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1981,,6.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1982,,6.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1983,,7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1984,,6.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1985,,6.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1986,,6.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1987,,6.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1988,,7.1
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1989,,7.1
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1990,,6.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1991,,7.2
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1992,,7.1
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1993,,6.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1994,,6.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1995,,6.5
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1996,,6.2
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1997,,5.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1998,,6.3
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1999,,5.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2000,,5.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2001,,5.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2002,,5.3
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2003,,5.2
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2004,,5.2
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2005,,5.3
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2006,,5
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2007,,4.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2008,,4.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2009,,4.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2010,,4.6
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2011,,4.5
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2012,,4.3
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2013,,4.3
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2014,,4.3
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2015,,4.3
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2016,,3.9
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2017,,4
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2018,,3.8
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2019,,3.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2020,,4.1
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2021,,4
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2022,,3.7
Switzerland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,2023,,3.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1961,,0.9
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1962,,1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1963,,1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1964,,1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1965,,1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1966,,1.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1967,,1.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1968,,1.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1969,,1.1
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1970,,1.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1971,,1.2
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1972,,1.3
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1973,,1.4
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1974,,1.5
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1975,,1.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1976,,1.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1977,,1.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1978,,1.6
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1979,,1.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1980,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1981,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1982,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1983,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1984,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1985,,1.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1986,,1.7
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1987,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1988,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1989,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1990,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1991,,1.8
New Zealand,A,Annual,LFEXPDFM,Life expectancy difference (female-male),80 years,_T,Total,1992,,1.8
